code,year,region
610802,1999,榆阳区
610803,2015,横山区
610821,1999,神木县
610822,1999,府谷县
610823,1999,横山县
610824,1999,靖边县
610825,1999,定边县
610826,1999,绥德县
610827,1999,米脂县
610828,1999,佳县
610829,1999,吴堡县
610830,1999,清涧县
610831,1999,子洲县
610881,2017,神木市
610900,2000,安康市
610902,2000,汉滨区
610921,2000,汉阴县
610922,2000,石泉县
610923,2000,宁陕县
610924,2000,紫阳县
610925,2000,岚皋县
610926,2000,平利县
610927,2000,镇坪县
610928,2000,旬阳县
610929,2000,白河县
611000,2001,商洛市
611002,2001,商州区
611021,2001,洛南县
611022,2001,丹凤县
611023,2001,商南县
611024,2001,山阳县
611025,2001,镇安县
611026,2001,柞水县
612100,1980,渭南地区
612101,1983,渭南市
612102,1983,韩城市
612103,1990,华阴市
612121,1980,蓝田县
612122,1980,临潼县
612123,1980,渭南县
612124,1980,华县
612125,1980,华阴县
612126,1980,潼关县
612127,1980,大荔县
612128,1980,蒲城县
612129,1980,澄城县
612130,1980,白水县
612131,1980,韩城县
612132,1980,合阳县
612133,1980,富平县
612200,1980,咸阳地区
612201,1980,咸阳市
612221,1980,兴平县
612222,1980,周至县
612223,1980,户县
612224,1980,三原县
612225,1980,泾阳县
612226,1980,高陵县
612227,1980,乾县
612228,1980,礼泉县
612229,1980,永寿县
612230,1980,彬县
612231,1980,长武县
612232,1980,旬邑县
612233,1980,淳化县
612300,1980,汉中地区
612301,1980,汉中市
612321,1980,南郑县
612322,1980,城固县
612323,1980,洋县
612324,1980,西乡县
612325,1980,勉县
612326,1980,宁强县
612327,1980,略阳县
612328,1980,镇巴县
612329,1980,留坝县
612330,1980,佛坪县
612400,1980,安康地区
612401,1988,安康市
612421,1980,安康县
612422,1980,汉阴县
612423,1980,石泉县
612424,1980,宁陕县
612425,1980,紫阳县
612426,1980,岚皋县
612427,1980,平利县
612428,1980,镇坪县
612429,1980,旬阳县
612430,1980,白河县
612500,1980,商洛地区
612501,1988,商州市
612521,1980,商县
612522,1980,洛南县
612523,1980,丹凤县
612524,1980,商南县
612525,1980,山阳县
612526,1980,镇安县
612527,1980,柞水县
612600,1980,延安地区
612601,1980,延安市
612621,1980,延长县
612622,1980,延川县
612623,1980,子长县
612624,1980,安塞县
612625,1980,志丹县
612626,1980,吴旗县
612627,1980,甘泉县
612628,1980,富县
612629,1980,洛川县
612630,1980,宜川县
612631,1980,黄龙县
612632,1980,黄陵县
612633,1980,宜君县
612700,1980,榆林地区
612701,1988,榆林市
612721,1980,榆林县
612722,1980,神木县
612723,1980,府谷县
612724,1980,横山县
612725,1980,靖边县
612726,1980,定边县
612727,1980,绥德县
612728,1980,米脂县
612729,1980,佳县
612730,1980,吴堡县
612731,1980,清涧县
612732,1980,子洲县
619001,1993,兴平市
619002,1994,韩城市
619003,1994,华阴市
620000,1980,甘肃省
620100,1980,兰州市
620102,1980,城关区
620103,1980,七里河区
620104,1980,西固区
620105,1980,安宁区
620111,1980,红古区
620112,1980,白银区
620121,1980,永登县
620122,1980,皋兰县
620123,1980,榆中县
620200,1980,嘉峪关市
620300,1981,金昌市
620302,1984,金川区
620321,1981,永昌县
620400,1985,白银市
620402,1985,白银区
620403,1985,平川区
620421,1985,靖远县
620422,1985,会宁县
620423,1985,景泰县
620500,1985,天水市
620502,1985,秦城区
620502,2004,秦州区
620503,1985,北道区
620503,2004,麦积区
620521,1985,清水县
620522,1985,秦安县
620523,1985,甘谷县
620524,1985,武山县
620525,1985,张家川回族自治县
620600,2001,武威市
620602,2001,凉州区
620621,2001,民勤县
620622,2001,古浪县
620623,2001,天祝藏族自治县
620700,2002,张掖市
620702,2002,甘州区
620721,2002,肃南裕固族自治县
620722,2002,民乐县
620723,2002,临泽县
620724,2002,高台县
620725,2002,山丹县
620800,2002,平凉市
620802,2002,崆峒区
620821,2002,泾川县
620822,2002,灵台县
620823,2002,崇信县
620824,2002,华亭县
620825,2002,庄浪县
620826,2002,静宁县
620881,2018,华亭市
620900,2002,酒泉市
620902,2002,肃州区
620921,2002,金塔县
620922,2006,瓜州县
620923,2002,肃北蒙古族自治县
620924,2002,阿克塞哈萨克族自治县
620925,2002,安西县
620981,2002,玉门市
620982,2002,敦煌市
621000,2002,庆阳市
621002,2002,西峰区
621021,2002,庆城县
621022,2002,环县
621023,2002,华池县
621024,2002,合水县
621025,2002,正宁县
621026,2002,宁县
621027,2002,镇原县
621100,2003,定西市
621102,2003,安定区
621121,2003,通渭县
621122,2003,陇西县
621123,2003,渭源县
621124,2003,临洮县
621125,2003,漳县
621126,2003,岷县
621200,2004,陇南市
621202,2004,武都区
621221,2004,成县
621222,2004,文县
621223,2004,宕昌县
621224,2004,康县
621225,2004,西和县
621226,2004,礼县
621227,2004,徽县
621228,2004,两当县
622100,1980,酒泉地区
622101,1980,玉门市
622102,1985,酒泉市
622103,1987,敦煌市
622121,1980,酒泉县
622122,1980,敦煌县
622123,1980,金塔县
622124,1980,肃北蒙古族自治县
622125,1980,阿克塞哈萨克族自治县
622126,1980,安西县
622200,1980,张掖地区
622201,1985,张掖市
622221,1980,张掖县
622222,1980,肃南裕固族自治县
622223,1980,民乐县
622224,1980,临泽县
622225,1980,高台县
622226,1980,山丹县
622300,1980,武威地区
622301,1985,武威市
622321,1980,武威县
622322,1980,民勤县
622323,1980,古浪县
622324,1980,景泰县
622325,1980,永昌县
622326,1980,天祝藏族自治县
622400,1980,定西地区
622421,1980,定西县
622422,1980,靖远县
622423,1980,会宁县
622424,1980,通渭县
622425,1980,陇西县
622426,1980,渭源县
622427,1980,临洮县
622428,1985,漳县
622429,1985,岷县
622500,1980,天水地区
622501,1980,天水市
622521,1980,张家川回族自治县
622522,1980,天水县
622523,1980,清水县
622524,1980,徽县
622525,1980,两当县
622526,1980,礼县
622527,1980,西和县
622528,1980,武山县
622529,1980,甘谷县
622530,1980,秦安县
622531,1980,漳县
622600,1985,陇南地区
622600,1980,武都地区
622621,1980,武都县
622622,1980,岷县
622623,1980,宕昌县
622624,1980,成县
622625,1980,康县
622626,1980,文县
622627,1985,西和县
622628,1985,礼县
622629,1985,两当县
622630,1985,徽县
622700,1980,平凉地区
622701,1983,平凉市
622721,1980,平凉县
622722,1980,泾川县
622723,1980,灵台县
622724,1980,崇信县
622725,1980,华亭县
622726,1980,庄浪县
622727,1980,静宁县
622800,1980,庆阳地区
622801,1985,西峰市
622821,1980,庆阳县
622822,1980,环县
622823,1980,华池县
622824,1980,合水县
622825,1980,正宁县
622826,1980,宁县
622827,1980,镇原县
622900,1980,临夏回族自治州
622901,1983,临夏市
622921,1980,临夏县
622922,1980,康乐县
622923,1980,永靖县
622924,1980,广河县
622925,1980,和政县
622926,1980,东乡族自治县
622927,1980,积石山保安族东乡族撒拉族自治县
623000,1980,甘南藏族自治州
623001,1996,合作市
623021,1980,临潭县
623022,1980,卓尼县
623023,1980,舟曲县
623024,1980,迭部县
623025,1980,玛曲县
623026,1980,碌曲县
623027,1980,夏河县
630000,1980,青海省
630100,1980,西宁市
630102,1980,城东区
630103,1980,城中区
630104,1980,城西区
630105,1986,城北区
630111,1980,郊区
630121,1985,大通回族土族自治县
630121,1980,大通县
630122,1999,湟中县
630123,1999,湟源县
630200,2013,海东市
630202,2013,乐都区
630203,2015,平安区
630221,2013,平安县
630222,2013,民和回族土族自治县
630223,2013,互助土族自治县
630224,2013,化隆回族自治县
630225,2013,循化撒拉族自治县
632100,1980,海东地区
632121,1980,平安县
632122,1985,民和回族土族自治县
632122,1980,民和县
632123,1980,乐都县
632124,1980,湟中县
632125,1980,湟源县
632126,1980,互助土族自治县
632127,1980,化隆回族自治县
632128,1980,循化撒拉族自治县
632200,1980,海北藏族自治州
632221,1980,门源回族自治县
632222,1980,祁连县
632223,1980,海晏县
632224,1980,刚察县
632300,1980,黄南藏族自治州
632321,1980,同仁县
632322,1980,尖扎县
632323,1980,泽库县
632324,1981,河南蒙古族自治县
632421,1980,河南蒙古族自治县
632500,1980,海南藏族自治州
632521,1980,共和县
632522,1980,同德县
632523,1980,贵德县
632524,1980,兴海县
632525,1980,贵南县
632600,1980,果洛藏族自治州
632621,1980,玛沁县
632622,1980,班玛县
632623,1980,甘德县
632624,1980,达日县
632625,1980,久治县
632626,1980,玛多县
632700,1980,玉树藏族自治州
632701,2013,玉树市
632721,1980,玉树县
632722,1980,杂多县
632723,1980,称多县
632724,1980,治多县
632725,1980,囊谦县
632726,1980,曲麻莱县
632800,1980,海西蒙古族藏族自治州
632801,1980,格尔木市
632802,1988,德令哈市
632803,2018,茫崖市
632821,1980,乌兰县
632822,1980,都兰县
632823,1980,天峻县
640000,1980,宁夏回族自治区
640100,1980,银川市
640102,1980,城区
640103,1980,新城区
640104,1980,郊区
640104,2002,兴庆区
640105,2002,西夏区
640106,2002,金凤区
640121,1980,永宁县
640122,1980,贺兰县
640181,2002,灵武市
640200,1980,石咀山市
640200,1987,石嘴山市
640202,1980,大武口区
640204,1980,石炭井区
640205,2003,惠农区
640205,1980,石咀山区
640205,1987,石嘴山区
640211,1980,郊区
640221,1980,平罗县
640222,1980,陶乐县
640223,1987,惠农县
640300,1998,吴忠市
640302,1998,利通区
640303,2009,红寺堡区
640321,1998,中卫县
640322,1998,中宁县
640323,1998,盐池县
640324,1998,同心县
640381,1998,青铜峡市
640382,1998,灵武市
640400,2001,固原市
640402,2001,原州区
640421,2001,海原县
640422,2001,西吉县
640423,2001,隆德县
640424,2001,泾源县
640425,2001,彭阳县
640500,2003,中卫市
640502,2003,沙坡头区
640521,2003,中宁县
640522,2003,海原县
642100,1980,银南地区
642101,1983,吴忠市
642102,1984,青铜峡市
642103,1996,灵武市
642121,1980,吴忠县
642122,1980,青铜峡县
642123,1980,中卫县
642124,1980,中宁县
642125,1980,灵武县
642126,1980,盐池县
642127,1980,同心县
642200,1980,固原地区
642221,1980,固原县
642222,1980,海原县
642223,1980,西吉县
642224,1980,隆德县
642225,1980,泾源县
642226,1983,彭阳县
650000,1980,新疆维吾尔自治区
650100,1980,乌鲁木齐市
650102,1980,天山区
650103,1980,沙依巴克区
650104,1980,新市区
650105,1980,水磨沟区
650106,1980,头屯河区
650107,2002,达坂城区
650107,1999,南泉区
650107,1989,南山矿区
650107,1980,南山区
650108,1987,东山区
650109,2007,米东区
650121,1980,乌鲁木齐县
650200,1980,克拉玛依市
650202,1980,独山子区
650203,1982,克拉玛依区
650204,1982,白碱滩区
650205,1982,乌尔禾区
650300,1980,石河子市
650400,2015,吐鲁番市
650402,2015,高昌区
650421,2015,鄯善县
650422,2015,托克逊县
650500,2016,哈密市
650502,2016,伊州区
650521,2016,巴里坤哈萨克自治县
650522,2016,伊吾县
652100,1980,吐鲁番地区
652101,1984,吐鲁番市
652121,1980,吐鲁番县
652122,1980,鄯善县
652123,1980,托克逊县
652200,1980,哈密地区
652201,1980,哈密市
652221,1980,哈密县
652222,1980,巴里坤哈萨克自治县
652223,1980,伊吾县
652300,1980,昌吉回族自治州
652301,1983,昌吉市
652302,1992,阜康市
652303,1996,米泉市
652321,1980,昌吉县
652322,1980,米泉县
652323,1980,呼图壁县
652324,1980,玛纳斯县
652325,1980,奇台县
652326,1980,阜康县
652327,1980,吉木萨尔县
652328,1980,木垒哈萨克自治县
652400,1980,伊犁哈萨克自治州
652401,1980,奎屯市
652401,1982,伊宁市
652402,1982,一区
652402,1980,伊宁市
652403,1982,二区
652403,1980,一区
652404,1980,二区
652404,1982,奎屯市
652421,1980,伊宁县
652422,1980,察布查尔锡伯自治县
652423,1980,霍城县
652424,1980,巩留县
652425,1980,新源县
652426,1980,昭苏县
652427,1980,特克斯县
652428,1980,尼勒克县
652500,1980,塔城地区
652521,1980,塔城县
652522,1980,额敏县
652523,1980,乌苏县
652524,1980,沙湾县
652525,1980,托里县
652526,1980,裕民县
652527,1980,和布克赛尔蒙古自治县
652600,1980,阿勒泰地区
652621,1980,阿勒泰县
652622,1980,布尔津县
652623,1980,富蕴县
652624,1980,福海县
652625,1980,哈巴河县
652626,1980,青河县
652627,1980,吉木乃县
652700,1980,博尔塔拉蒙古自治州
652701,1985,博乐市
652702,2012,阿拉山口市
652721,1980,博乐县
652722,1980,精河县
652723,1980,温泉县
652800,1980,巴音郭楞蒙古自治州
652801,1980,库尔勒市
652821,1980,库尔勒县
652822,1980,轮台县
652823,1980,尉犁县
652824,1980,若羌县
652825,1980,且末县
652826,1980,焉耆回族自治县
652827,1980,和静县
652828,1980,和硕县
652829,1980,博湖县
652900,1980,阿克苏地区
652901,1983,阿克苏市
652921,1980,阿克苏县
652922,1980,温宿县
652923,1980,库车县
652924,1980,沙雅县
652925,1980,新和县
652926,1980,拜城县
652927,1980,乌什县
652928,1980,阿瓦提县
652929,1980,柯坪县
653000,1980,克孜勒苏柯尔克孜自治州
653001,1986,阿图什市
653021,1980,阿图什县
653022,1980,阿克陶县
653023,1980,阿合奇县
653024,1980,乌恰县
653100,1980,喀什地区
653101,1980,喀什市
653121,1980,疏附县
653122,1980,疏勒县
653123,1980,英吉沙县
653124,1980,泽普县
653125,1980,莎车县
653126,1980,叶城县
653127,1980,麦盖提县
653128,1980,岳普湖县
653129,1980,伽师县
653130,1980,巴楚县
653131,1980,塔什库尔干塔吉克自治县
653200,1980,和田地区
653201,1983,和田市
653221,1980,和田县
653222,1980,墨玉县
653223,1980,皮山县
653224,1980,洛浦县
653225,1980,策勒县
653226,1980,于田县
653227,1980,民丰县
654000,1984,伊犁哈萨克自治州
654001,1984,奎屯市
654002,2001,伊宁市
654003,2001,奎屯市
654004,2014,霍尔果斯市
654021,2001,伊宁县
654022,2001,察布查尔锡伯自治县
654023,2001,霍城县
654024,2001,巩留县
654025,2001,新源县
654026,2001,昭苏县
654027,2001,特克斯县
654028,2001,尼勒克县
654100,1984,伊犁地区
654101,1984,伊宁市
654121,1984,伊宁县
654122,1984,察布查尔锡伯自治县
654123,1984,霍城县
654124,1984,巩留县
654125,1984,新源县
654126,1984,昭苏县
654127,1984,特克斯县
654128,1984,尼勒克县
654200,1984,塔城地区
654201,1984,塔城市
654202,1996,乌苏市
654221,1984,额敏县
654222,1984,乌苏县
654223,1984,沙湾县
654224,1984,托里县
654225,1984,裕民县
654226,1984,和布克赛尔蒙古自治县
654300,1984,阿勒泰地区
654301,1984,阿勒泰市
654321,1984,布尔津县
654322,1984,富蕴县
654323,1984,福海县
654324,1984,哈巴河县
654325,1984,青河县
654326,1984,吉木乃县
659001,1985,石河子市
659002,2002,阿拉尔市
659003,2002,图木舒克市
659004,2002,五家渠市
659005,2011,北屯市
